name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Ljubljana,2022-09-22T20:00:00,12,12,4.7,60.71,0,0,,0,0,4,0.7,4,1021.9,0.1,62.7,,,,,Clear,clear-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-22T21:00:00,10.6,10.6,5.5,71.13,0,0,,0,0,5.7,0.4,7,1022.8,0.1,49,,,,,Clear,clear-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-22T22:00:00,9.6,9.6,5.6,76.38,0,0,,0,0,3.7,0.1,292,1023.1,0.1,25.4,,,,,Clear,clear-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-22T23:00:00,9,9,5.3,77.87,0,0,,0,0,6.8,2.5,332,1023.7,0.1,45,,,,,Clear,clear-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-23T00:00:00,8,8,5.1,82.05,0,0,,0,0,3.3,0.1,288,1023.9,0.1,43.1,,,,,Clear,clear-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-23T01:00:00,7.5,7.5,5.1,84.85,0,0,,0,0,3.3,0.4,8,1024,0,43.1,,,,,Clear,clear-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-23T02:00:00,7.1,7.1,4.8,85.36,0,0,,0,0,6.1,1.5,305,1024.1,29.7,48,,,,,Partially cloudy,partly-cloudy-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-23T03:00:00,5.6,5.6,2,78.01,0,0,,0,0,6,4.1,281,1024.5,8,45.4,,,,,Clear,clear-night,"14014099999,14010099999,14118099999,14006099999,14012099999,14112099999"
Ljubljana,2022-09-23T04:00:00,6.1,6.1,4.3,88.13,0,0,,0,0,4,0,126,1023.7,0,42.1,,,,,Clear,clear-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-23T05:00:00,5.3,5.3,4,91.19,0,0,,0,0,0.1,0,356,1023.4,0,35.1,,,,,Clear,clear-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-23T06:00:00,4.2,4.2,0.9,79.02,0,0,,0,0,7,4.5,358,1023.8,8,46.3,,,,,Clear,clear-night,"14014099999,14010099999,14118099999,14006099999,14012099999,14112099999"
Ljubljana,2022-09-23T07:00:00,4.1,4.1,0.5,77.56,0,0,,0,0,3.7,1.6,273,1024,10,45.5,7,0,0,,Clear,clear-day,"14014099999,14010099999,E3154,14118099999,14006099999,14012099999,14112099999"
Ljubljana,2022-09-23T08:00:00,5.1,5.1,4.1,93.16,0,0,,0,0,8.2,0.4,360,1023.5,48,0.7,146,0.5,1,,Partially cloudy,fog,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-23T09:00:00,5.8,5.8,4.8,93.83,0,0,,0,0,6.5,0.4,22,1023.4,49.4,1.7,325,1.2,3,,Partially cloudy,partly-cloudy-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-23T10:00:00,8.1,8.1,5.3,82.68,0,0,,0,0,6.8,1.8,28,1023.1,0.1,40.1,369,1.3,4,,Clear,clear-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-23T11:00:00,11.6,11.6,5.2,64.8,0,0,,0,0,7.9,3.2,62,1022.3,0.1,50,584,2.1,6,,Clear,clear-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-23T12:00:00,14.9,14.9,5.4,52.7,0,0,,0,0,9.1,4,141,1021.3,0.1,60.8,719,2.6,7,,Clear,clear-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-23T13:00:00,16.5,16.5,5.6,48.56,0,0,,0,0,8.8,3.3,161,1020.4,0.1,64.7,738,2.7,7,,Clear,clear-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-23T14:00:00,17.9,17.9,4.6,41.24,0,0,,0,0,10.2,3.6,299,1019.5,10.1,49.8,701,2.5,7,,Clear,clear-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-23T15:00:00,18.5,18.5,4.7,40.1,0,0,,0,0,9.1,5.1,336,1018.6,10,50,608,2.2,6,,Clear,clear-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-23T16:00:00,19.9,19.9,5.7,39.44,0,0,,0,0,12,2.3,32,1017.7,0.1,76.5,469,1.7,5,,Clear,clear-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-23T17:00:00,19.9,19.9,5.9,39.91,0,0,,0,0,15.8,6.1,245,1017.1,10,69.6,295,1.1,3,,Clear,clear-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-23T18:00:00,18.4,18.4,5.7,43.33,0,0,,0,0,21.8,12.1,246,1017.2,0.4,80.4,44,0.2,0,,Clear,clear-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-23T19:00:00,16,16,6.4,52.77,0,0,,0,0,22.2,9.7,238,1017.6,0.6,72.6,21,0.1,0,,Clear,clear-night,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-23T20:00:00,14.4,14.4,6.9,60.59,0,0,,0,0,19.3,9.6,214,1018,0.6,69.6,,,,,Clear,clear-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-23T21:00:00,13.5,13.5,7.2,65.49,0,0,,0,0,14.3,8.2,217,1018.3,0.6,69.6,,,,,Clear,clear-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-23T22:00:00,13.4,13.4,7.3,66.84,0,0,,0,0,18.2,7.8,219,1018.7,79.8,25.3,,,,,Partially cloudy,partly-cloudy-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-23T23:00:00,12.5,12.5,7.5,71.65,0,0,,0,0,12.8,6.1,220,1018.7,89.7,69.6,,,,,Partially cloudy,partly-cloudy-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-24T00:00:00,11.5,11.5,7.3,75.46,0,0,,0,0,9.3,3.9,222,1018.6,30.1,54.8,,,,,Partially cloudy,partly-cloudy-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-24T01:00:00,10.1,10.1,7.3,83.01,0,0,,0,0,4.3,0.4,360,1019,40.1,51.9,,,,,Partially cloudy,partly-cloudy-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-24T02:00:00,9.5,9.5,7.1,85.02,0,0,,0,0,5.1,1.1,34,1018.9,50.1,29.1,,,,,Partially cloudy,partly-cloudy-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-24T03:00:00,8.6,8.6,7.1,90.19,0,0,,0,0,6.1,2.5,41,1018.7,89.1,31.2,,,,,Partially cloudy,partly-cloudy-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-24T04:00:00,8.2,8.2,6.6,90.04,0,0,,0,0,6.5,1.1,25,1018.4,0.4,27.2,,,,,Clear,clear-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-24T05:00:00,8,8,6.6,90.73,0,0,,0,0,3.6,0.4,13,1018.1,1,28.9,,,,,Clear,clear-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-24T06:00:00,7.6,7.6,6.3,91.83,0,0,,0,0,5,1.1,11,1017.7,90,29.9,,,,,Partially cloudy,partly-cloudy-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-24T07:00:00,7.6,7.6,6.1,90.5,0,0,,0,0,5,0.7,4,1017.9,60.1,30,5,0,0,,Partially cloudy,partly-cloudy-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-24T08:00:00,7.7,7.7,6.1,89.75,0,0,,0,0,5.8,0.5,5,1017.9,80.1,29.9,69,0.2,1,,Partially cloudy,partly-cloudy-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-24T09:00:00,9.1,9.1,6.8,85.67,0,0,,0,0,6.8,1.8,30,1018,99.8,32.9,204,0.7,2,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-24T10:00:00,10.1,10.1,7.2,81.8,0,0,,0,0,5.1,0.1,36,1018.2,99.8,30.8,181,0.7,2,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-24T11:00:00,11.7,11.7,8.1,78.31,0,0,,0,0,5.9,0.1,148,1017.9,90,32.8,232,0.8,2,,Partially cloudy,partly-cloudy-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-24T12:00:00,14.6,14.6,9.6,72.24,0,0,,0,0,5.5,0.1,88,1017.4,90,48.6,98,0.4,1,,Partially cloudy,partly-cloudy-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-24T13:00:00,16.5,16.5,9.2,62,0,0,,0,0,11.3,3.3,360,1016.8,99.9,49.7,141,0.5,1,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-24T14:00:00,16.4,16.4,9.6,64.11,0,0,,0,0,13.1,6.4,357,1016.2,99.9,30,40,0.1,0,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-24T15:00:00,16,16,9.4,64.57,0,0,,0,0,9.9,5.6,5,1016,99.9,29.9,37,0.1,0,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-24T16:00:00,16,16,9.6,65.37,0,0,,0,0,22.3,10.5,339,1015.5,90.1,67.3,26,0.1,0,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-24T17:00:00,16.4,16.4,9.8,64.99,0,0,,0,0,15.1,2.9,321,1015.2,99.8,62.4,58,0.2,1,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-24T18:00:00,16,16,10.1,67.63,0,0,,0,0,9.4,3.6,31,1015.1,99.9,59.5,25,0.1,0,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-24T19:00:00,15.1,15.1,10.2,72.54,0,0,,0,0,6.2,3.6,48,1015.4,99.9,49.7,16,0.1,0,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-24T20:00:00,14.6,14.6,10.3,75.81,0,0,,0,0,3,0.8,326,1015.6,99.9,41.7,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-24T21:00:00,15,15,11.1,77.57,0,0,,0,0,14.3,7.2,239,1015.7,99.9,57.5,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-24T22:00:00,15,15,10.4,73.68,0,0,,0,0,14.7,7.9,232,1015.5,90,25.1,,,,,Partially cloudy,partly-cloudy-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-24T23:00:00,14.9,14.9,10.8,76.68,0,0,,0,0,14.4,3,261,1015.5,99.9,67.4,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-25T00:00:00,14.5,14.5,11.4,81.36,0,0,,0,0,13,5,266,1015.4,100,69.1,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-25T01:00:00,14.4,14.4,11.2,80.81,0,0,,0,0,12.2,4,256,1015.2,100,80,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-25T02:00:00,13.5,13.5,11.4,86.66,0,0,,0,0,8,1.9,24,1015.2,100,76,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-25T03:00:00,13.4,13.4,11.3,87.18,0,0,,0,0,4.4,2.2,94,1014.8,90.1,34.7,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-25T04:00:00,13.1,13.1,11.8,92.35,0,0,,0,0,8.3,5,67,1014.5,100,3.1,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-25T05:00:00,12.6,12.6,11.8,95.37,0,0,,0,0,7.9,4.6,47,1014.2,100,5.1,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-25T06:00:00,12.6,12.6,11.8,95.39,0,0,,0,0,9.7,5,61,1013.9,100,5,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-25T07:00:00,12.6,12.6,11.8,95.41,0,0,,0,0,7.5,3.6,44,1013.6,100,5,5,0,0,,Overcast,cloudy,"14014099999,14010099999,C7200,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-25T08:00:00,12.6,12.6,11.8,95.34,3.365,100,rain,0,0.04,11.1,5.3,81,1013.3,100,3.1,5,0,0,,"Rain, Overcast",rain,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-25T09:00:00,12.1,12.1,11.3,95.4,0,0,,0,0,9.4,4,49,1013.3,100,7,14,0.1,0,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-25T10:00:00,12,12,11.3,95.47,0,0,,0,0,9.8,4,32,1013.5,100,5,30,0.1,0,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-25T11:00:00,12.1,12.1,11.1,94.19,0,0,,0,0,10.9,4,25,1013.5,100,4,63,0.2,1,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-25T12:00:00,12.5,12.5,11.4,92.97,0,0,,0,0,10.4,6.8,2,1012.9,100,4,81,0.3,1,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-25T13:00:00,12.6,12.6,11.6,93.57,0,0,,0,0,12.9,3.3,341,1013.1,100,7,72,0.3,1,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-25T14:00:00,13,13,11.8,92.98,0,0,,0,2.03,7.3,3.6,321,1012.9,100,6,146,0.5,1,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-25T15:00:00,13,13,11.9,92.91,0,0,,0,0,8.3,1.2,324,1012.7,100,5,153,0.6,2,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-25T16:00:00,13.1,13.1,11.9,92.36,0,0,,0,0,5.8,3.2,242,1012.3,100,24.7,81,0.3,1,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-25T17:00:00,13.1,13.1,12.1,93.5,0,0,,0,0,7.9,2.2,229,1011.8,100,51.4,46,0.2,0,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-25T18:00:00,13,13,11.9,92.92,0,0,,0,0,6.5,3.2,201,1011.5,100,4.1,7,0,0,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-25T19:00:00,12.6,12.6,11.7,94.14,0,0,,0,0,7.5,1.8,282,1011.5,100,21.8,7,0,0,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-25T20:00:00,12.6,12.6,11.7,94.07,0,0,,0,0,9.4,3.3,250,1011.4,100,3.1,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-25T21:00:00,12.6,12.6,11.9,95.23,0,0,,0,0,7.2,3.6,360,1011.2,100,3.1,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-25T22:00:00,12.6,12.6,12.2,97.01,0,0,,0,0,4,1.1,341,1011.2,100,5,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-25T23:00:00,12.6,12.6,11.9,95.31,0,0,,0,0,9.4,3.3,226,1010.7,100,6,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-26T00:00:00,12.5,12.5,11.9,95.91,0,0,,0,0,7.6,1.2,292,1010.5,100,8.9,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-26T01:00:00,12.6,12.6,11.9,95.23,0,0,,0,0,4,1.8,327,1009.9,100,3,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-26T02:00:00,12.6,12.6,12.1,97.17,0,0,,0,0,6.5,3.3,74,1009.7,100,5,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-26T03:00:00,12.6,12.6,12.1,97.2,0,0,,0,0,6.8,0.8,43,1009.3,100,12.9,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-26T04:00:00,12.6,12.6,12,96.54,0,0,,0,0,8.3,3.6,164,1008.9,100,9,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-26T05:00:00,12.6,12.6,11.8,95.38,0,0,,0,0,5.4,1.8,260,1008.6,100,9.9,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-26T06:00:00,12.6,12.6,11.8,95.28,0,0,,0,0,7.9,0.4,348,1008.5,100,5,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-26T07:00:00,12.6,12.6,11.8,95.41,0,0,,0,0,5.1,0.1,207,1008.3,99.9,3,7,0,0,,Overcast,cloudy,"14014099999,14010099999,C7200,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-26T08:00:00,12.6,12.6,11.6,94.07,61.178,100,rain,0,6,7.6,0.4,332,1008.6,90.1,3,86,0.3,1,,"Rain, Overcast",rain,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-26T09:00:00,13,13,11.8,92.86,0,0,,0,0,11.1,4,337,1009.1,99.9,4.1,130,0.5,1,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-26T10:00:00,13.5,13.5,11.9,89.97,0,0,,0,0,4.4,0.4,4,1009.3,99.9,7.2,109,0.4,1,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-26T11:00:00,14,14,12.4,89.98,0,0,,0,0,8.6,3.9,86,1009.2,99.8,5.2,130,0.5,1,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-26T12:00:00,14.9,14.9,13,88.49,0,0,,0,0,6.8,1.8,58,1008.4,100,25.8,185,0.7,2,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-26T13:00:00,15.4,15.4,12.9,84.65,0,0,,0,0,4.8,1.8,29,1008.2,99.9,33.7,352,1.3,4,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-26T14:00:00,16.1,16.1,12.9,81.3,0,0,,0,0,8.3,2.2,40,1007.1,90.4,15.1,193,0.7,2,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-26T15:00:00,16.5,16.5,13,79.94,0,0,,0,0,7.3,2.6,60,1006.6,90,19.9,141,0.5,1,,Partially cloudy,partly-cloudy-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-26T16:00:00,16.5,16.5,12.6,77.51,0,0,,0,0,10.1,4.3,40,1005.9,89.9,77.9,223,0.8,2,,Partially cloudy,partly-cloudy-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-26T17:00:00,16,16,13.8,86.81,0,0,,0,0,6.2,2.2,32,1005.8,90,60.2,7,0,0,,Partially cloudy,partly-cloudy-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-26T18:00:00,15,15,12.2,83.03,0,0,,0,0,16,9,348,1005.8,89.5,80.1,40,0.1,0,,Partially cloudy,partly-cloudy-day,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-26T19:00:00,13.5,13.5,11.6,88.31,0,0,,0,0,9,3.3,319,1006,59.6,78.1,13,0,0,,Partially cloudy,partly-cloudy-night,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-26T20:00:00,12.1,12.1,11,93.29,0,0,,0,0,12.1,5.7,338,1006.2,0.6,32.8,,,,,Clear,clear-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-26T21:00:00,12.1,12.1,10.6,90.85,0,0,,0,0,7.3,2.9,21,1006.5,89.3,49.5,,,,,Partially cloudy,partly-cloudy-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-26T22:00:00,12.1,12.1,10.5,90.3,0,0,,0,0,11.8,6.8,4,1006.6,89.7,24.8,,,,,Partially cloudy,partly-cloudy-night,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-26T23:00:00,12,12,10.1,88.6,0,0,,0,0,3.6,0.4,3,1006,99.9,49.3,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-27T00:00:00,11.6,11.6,10.1,90.84,0,0,,0,0,10.4,2.5,359,1005.2,100,52.3,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-27T01:00:00,11.6,11.6,10.2,90.83,0,0,,0,0,9.3,1.1,350,1004.6,100,43.4,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-27T02:00:00,11.6,11.6,10.2,90.91,0,0,,0,0,11.3,2.3,352,1003.9,100,9.9,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-27T03:00:00,11.6,11.6,11,96.52,0,0,,0,0,19.4,3.3,244,1003.4,90.1,25.7,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-27T04:00:00,11.9,11.9,10.8,92.98,0,0,,0,0,6.7,1.5,347,1002.8,90.1,17.8,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-27T05:00:00,11.6,11.6,10.8,95.37,0,0,,0,0,8.7,0.1,125,1001.9,100,12.9,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-27T06:00:00,9.4,8.4,10,100,0,0,,0,0,11.9,7.8,282,1001.3,98,9.4,,,,,Overcast,cloudy,"14014099999,14010099999,14118099999,14006099999,14012099999,14112099999"
Ljubljana,2022-09-27T07:00:00,11.6,11.6,10.6,94.11,0,0,,0,0,5.8,0.8,358,1000.6,100,5.1,13,0,0,,Overcast,cloudy,"14014099999,14010099999,C7200,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-27T08:00:00,11.6,11.6,10.8,95.29,11.813,100,rain,0,1.03,4.3,1.1,353,1000.4,90.4,5.1,12,0,0,,"Rain, Overcast",rain,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-27T09:00:00,12,12,10.6,91.69,0,0,,0,0,9,1.8,14,1000.3,90.1,7.1,54,0.2,1,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-27T10:00:00,12.5,12.5,10.8,89.89,0,0,,0,0,6.5,1.8,17,1000.3,90.1,10.1,88,0.3,1,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-27T11:00:00,13,13,11.3,89.92,0,0,,0,0,5.5,1.2,38,1000.3,99.9,10,49,0.2,0,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-27T12:00:00,12.6,12.6,11.3,92.27,0,0,,0,0,10.5,4.3,345,1000.1,100,11,58,0.2,1,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-27T13:00:00,12.5,12.5,11.3,92.65,0,0,,0,0,11.2,1.1,16,1000.4,100,32.6,83,0.3,1,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-27T14:00:00,13.5,13.5,11.4,86.98,0,0,,0,0,7.6,0.9,298,1000.3,90.3,10.1,135,0.5,1,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-27T15:00:00,13,13,11.6,91.13,0,0,,0,0,17.7,8.3,350,1000.5,99.9,5.1,62,0.2,1,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-27T16:00:00,12.5,12.5,9.7,82.56,0,0,,0,0,17.8,8.8,355,1001.1,99.8,80,95,0.3,1,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
Ljubljana,2022-09-27T17:00:00,12,12,9.2,82.55,0,0,,0,0,25.2,7.3,352,1001.6,99.9,80,26,0.1,0,,Overcast,cloudy,"14014099999,14010099999,E3154,14118099999,14015099999,14012099999,14112099999"
